"Step","roberta_full_gnorms_fix - sched/gnorm_l1","roberta_full_gnorms_fix - sched/gnorm_l1__MIN","roberta_full_gnorms_fix - sched/gnorm_l1__MAX"
"18789","1105.1759488904331","1105.1759488904331","1105.1759488904331"
"18790","1133.1277671230016","1133.1277671230016","1133.1277671230016"
"18791","1090.377547170768","1090.377547170768","1090.377547170768"
"18792","1114.8656325914935","1114.8656325914935","1114.8656325914935"
"18793","1087.641300469383","1087.641300469383","1087.641300469383"
"18794","1106.392764637738","1106.392764637738","1106.392764637738"
"18795","1095.2081620785943","1095.2081620785943","1095.2081620785943"
"18796","1097.1868483429405","1097.1868483429405","1097.1868483429405"
"18797","1113.520044658329","1113.520044658329","1113.520044658329"
"18798","1086.689910928612","1086.689910928612","1086.689910928612"
"18799","1106.458624660352","1106.458624660352","1106.458624660352"
"18800","1074.8362821508574","1074.8362821508574","1074.8362821508574"
"18801","1089.0047068109898","1089.0047068109898","1089.0047068109898"
"18802","1069.8034951375562","1069.8034951375562","1069.8034951375562"
"18803","1110.2089720672482","1110.2089720672482","1110.2089720672482"
"18804","1189.7764676573706","1189.7764676573706","1189.7764676573706"
"18805","1072.4231830524618","1072.4231830524618","1072.4231830524618"
"18806","1091.27534152437","1091.27534152437","1091.27534152437"
"18807","1074.1921768603213","1074.1921768603213","1074.1921768603213"
"18808","1122.6718622540564","1122.6718622540564","1122.6718622540564"
"18809","1067.203368646038","1067.203368646038","1067.203368646038"
"18810","1127.659879248964","1127.659879248964","1127.659879248964"
"18811","1093.505330384492","1093.505330384492","1093.505330384492"
"18812","1091.6608080586457","1091.6608080586457","1091.6608080586457"
"18813","1064.1345704801734","1064.1345704801734","1064.1345704801734"
"18814","1109.5371069951807","1109.5371069951807","1109.5371069951807"
"18815","1068.1474509232305","1068.1474509232305","1068.1474509232305"
"18816","1105.4919292710829","1105.4919292710829","1105.4919292710829"
"18817","1079.0883381272834","1079.0883381272834","1079.0883381272834"
"18818","1090.930598750561","1090.930598750561","1090.930598750561"
"18819","1085.8388621760762","1085.8388621760762","1085.8388621760762"
"18820","1105.4843506091431","1105.4843506091431","1105.4843506091431"
"18821","1084.8128403460514","1084.8128403460514","1084.8128403460514"
"18822","1091.1883822332586","1091.1883822332586","1091.1883822332586"
"18823","1112.287827556524","1112.287827556524","1112.287827556524"
"18824","1122.6270798149003","1122.6270798149003","1122.6270798149003"
"18825","1088.3379642593925","1088.3379642593925","1088.3379642593925"
"18826","1065.41041822303","1065.41041822303","1065.41041822303"
"18827","1083.0510022981407","1083.0510022981407","1083.0510022981407"
"18828","1084.154968339774","1084.154968339774","1084.154968339774"
"18829","1081.0435079320157","1081.0435079320157","1081.0435079320157"
"18830","1088.6599863370102","1088.6599863370102","1088.6599863370102"
"18831","1103.5074395290917","1103.5074395290917","1103.5074395290917"
"18832","1079.2284610618535","1079.2284610618535","1079.2284610618535"
"18833","1086.9672996404606","1086.9672996404606","1086.9672996404606"
"18834","1084.389772721931","1084.389772721931","1084.389772721931"
"18835","1111.466484239965","1111.466484239965","1111.466484239965"
"18836","1067.0485817572762","1067.0485817572762","1067.0485817572762"
"18837","1104.599394117397","1104.599394117397","1104.599394117397"
"18838","1108.7816830143724","1108.7816830143724","1108.7816830143724"
"18839","1150.703985670693","1150.703985670693","1150.703985670693"
"18840","1099.8101470807642","1099.8101470807642","1099.8101470807642"
"18841","1093.1702336424337","1093.1702336424337","1093.1702336424337"
"18842","1127.998879717161","1127.998879717161","1127.998879717161"
"18843","1113.2395241056704","1113.2395241056704","1113.2395241056704"
"18844","1076.8079402389076","1076.8079402389076","1076.8079402389076"
"18845","1099.543709738011","1099.543709738011","1099.543709738011"
"18846","1129.8486400055565","1129.8486400055565","1129.8486400055565"
"18847","1096.2823564113144","1096.2823564113144","1096.2823564113144"
"18848","1097.853337129518","1097.853337129518","1097.853337129518"
"18849","1096.7876790347768","1096.7876790347768","1096.7876790347768"
"18850","1075.4053739951942","1075.4053739951942","1075.4053739951942"
"18851","1087.0393684994317","1087.0393684994317","1087.0393684994317"
"18852","1127.9746829718792","1127.9746829718792","1127.9746829718792"
"18853","1104.6881261345168","1104.6881261345168","1104.6881261345168"
"18854","1086.8529562429262","1086.8529562429262","1086.8529562429262"
"18855","1101.6159289825216","1101.6159289825216","1101.6159289825216"
"18856","1098.6603548836183","1098.6603548836183","1098.6603548836183"
"18857","1105.537726194632","1105.537726194632","1105.537726194632"
"18858","1060.4923786949144","1060.4923786949144","1060.4923786949144"
"18859","1076.7632506327395","1076.7632506327395","1076.7632506327395"
"18860","1097.0134318703078","1097.0134318703078","1097.0134318703078"
"18861","1066.2413795602224","1066.2413795602224","1066.2413795602224"
"18862","1082.8414119658355","1082.8414119658355","1082.8414119658355"
"18863","1082.7040244583857","1082.7040244583857","1082.7040244583857"
"18864","1080.3668239904114","1080.3668239904114","1080.3668239904114"
"18865","1077.5762050070005","1077.5762050070005","1077.5762050070005"
"18866","1090.1121702183827","1090.1121702183827","1090.1121702183827"
"18867","1119.6649002020065","1119.6649002020065","1119.6649002020065"
"18868","1091.596533110868","1091.596533110868","1091.596533110868"
"18869","1086.0336119345652","1086.0336119345652","1086.0336119345652"
"18870","1084.5453700931853","1084.5453700931853","1084.5453700931853"
"18871","1091.0676448743045","1091.0676448743045","1091.0676448743045"
"18872","1075.107422250182","1075.107422250182","1075.107422250182"
"18873","1068.2090768810604","1068.2090768810604","1068.2090768810604"
"18874","1093.194507711598","1093.194507711598","1093.194507711598"
"18875","1071.4644583711442","1071.4644583711442","1071.4644583711442"
"18876","1072.0108411993906","1072.0108411993906","1072.0108411993906"
"18877","1105.2851725011635","1105.2851725011635","1105.2851725011635"
"18878","1072.6897649435373","1072.6897649435373","1072.6897649435373"
"18879","1096.9140514965982","1096.9140514965982","1096.9140514965982"
"18880","1072.4708656977282","1072.4708656977282","1072.4708656977282"
"18881","1067.7510083998473","1067.7510083998473","1067.7510083998473"
"18882","1070.5755822925516","1070.5755822925516","1070.5755822925516"
"18883","1082.479185814524","1082.479185814524","1082.479185814524"
"18884","1071.406444736688","1071.406444736688","1071.406444736688"
"18885","1079.8260884954748","1079.8260884954748","1079.8260884954748"
"18886","1108.9638614141784","1108.9638614141784","1108.9638614141784"
"18887","1087.294948796748","1087.294948796748","1087.294948796748"
"18888","1092.7817629559104","1092.7817629559104","1092.7817629559104"
"18889","1096.616146982758","1096.616146982758","1096.616146982758"
"18890","1122.0819068598416","1122.0819068598416","1122.0819068598416"
"18891","1082.0682254231235","1082.0682254231235","1082.0682254231235"
"18892","1104.6479850705457","1104.6479850705457","1104.6479850705457"
"18893","1090.3088445224987","1090.3088445224987","1090.3088445224987"
"18894","1115.211576452332","1115.211576452332","1115.211576452332"
"18895","1099.1115127410249","1099.1115127410249","1099.1115127410249"
"18896","1078.0956574842894","1078.0956574842894","1078.0956574842894"
"18897","1090.908138493693","1090.908138493693","1090.908138493693"
"18898","1093.0180515639763","1093.0180515639763","1093.0180515639763"
"18899","1077.8674309499524","1077.8674309499524","1077.8674309499524"
"18900","1060.961935346798","1060.961935346798","1060.961935346798"
"18901","1105.3885893487932","1105.3885893487932","1105.3885893487932"
"18902","1079.927109852037","1079.927109852037","1079.927109852037"
"18903","1080.4034761157536","1080.4034761157536","1080.4034761157536"
"18904","1072.5643220312072","1072.5643220312072","1072.5643220312072"
"18905","1111.5872209091683","1111.5872209091683","1111.5872209091683"
"18906","1098.3302618690418","1098.3302618690418","1098.3302618690418"
"18907","1104.577843886038","1104.577843886038","1104.577843886038"
"18908","1107.1908335013377","1107.1908335013377","1107.1908335013377"
"18909","1085.681608678323","1085.681608678323","1085.681608678323"
"18910","1100.1922380829856","1100.1922380829856","1100.1922380829856"
"18911","1099.778940630645","1099.778940630645","1099.778940630645"
"18912","1092.443914739892","1092.443914739892","1092.443914739892"
"18913","1108.1869443066544","1108.1869443066544","1108.1869443066544"
"18914","1091.3550990499014","1091.3550990499014","1091.3550990499014"
"18915","1078.7934878697492","1078.7934878697492","1078.7934878697492"
"18916","1091.5624037283503","1091.5624037283503","1091.5624037283503"
"18917","1097.8360799040956","1097.8360799040956","1097.8360799040956"
"18918","1091.4025798288624","1091.4025798288624","1091.4025798288624"
"18919","1109.8114963824955","1109.8114963824955","1109.8114963824955"
"18920","1102.3516760364057","1102.3516760364057","1102.3516760364057"
"18921","1136.9775046615007","1136.9775046615007","1136.9775046615007"
"18922","1101.5210525587745","1101.5210525587745","1101.5210525587745"
"18923","1096.9241862150832","1096.9241862150832","1096.9241862150832"
"18924","1089.019267991037","1089.019267991037","1089.019267991037"
"18925","1102.441209530477","1102.441209530477","1102.441209530477"
"18926","1081.892012449754","1081.892012449754","1081.892012449754"
"18927","1096.522574343077","1096.522574343077","1096.522574343077"
"18928","1087.5211484071156","1087.5211484071156","1087.5211484071156"
"18929","1077.8331683390484","1077.8331683390484","1077.8331683390484"
"18930","1082.554445220686","1082.554445220686","1082.554445220686"
"18931","1106.3987294043068","1106.3987294043068","1106.3987294043068"
"18932","1090.8362775336286","1090.8362775336286","1090.8362775336286"
"18933","1096.3062029715477","1096.3062029715477","1096.3062029715477"
"18934","1092.3567303374712","1092.3567303374712","1092.3567303374712"
"18935","1097.0384848411136","1097.0384848411136","1097.0384848411136"
"18936","1103.9304776693102","1103.9304776693102","1103.9304776693102"
"18937","1097.4948014907905","1097.4948014907905","1097.4948014907905"
"18938","1105.3671810787098","1105.3671810787098","1105.3671810787098"
"18939","1084.6034911946415","1084.6034911946415","1084.6034911946415"
"18940","1106.608973986772","1106.608973986772","1106.608973986772"
"18941","1095.450714709969","1095.450714709969","1095.450714709969"
"18942","1082.0919646822124","1082.0919646822124","1082.0919646822124"
"18943","1115.1106016278577","1115.1106016278577","1115.1106016278577"
"18944","1067.9880556283488","1067.9880556283488","1067.9880556283488"
"18945","1086.80605700794","1086.80605700794","1086.80605700794"
"18946","1085.8674418626651","1085.8674418626651","1085.8674418626651"
"18947","1088.4437373264643","1088.4437373264643","1088.4437373264643"
"18948","1067.6089357740002","1067.6089357740002","1067.6089357740002"
"18949","1078.1990606688455","1078.1990606688455","1078.1990606688455"
"18950","1116.6645583887885","1116.6645583887885","1116.6645583887885"
"18951","1093.0569822611951","1093.0569822611951","1093.0569822611951"
"18952","1067.6480222053722","1067.6480222053722","1067.6480222053722"
"18953","1099.9226808248904","1099.9226808248904","1099.9226808248904"
"18954","1094.2264958959645","1094.2264958959645","1094.2264958959645"
"18955","1100.5949239138035","1100.5949239138035","1100.5949239138035"
"18956","1072.3751152500754","1072.3751152500754","1072.3751152500754"
"18957","1092.4628154877382","1092.4628154877382","1092.4628154877382"
"18958","1079.4999734282435","1079.4999734282435","1079.4999734282435"
"18959","1070.870737190583","1070.870737190583","1070.870737190583"
"18960","1122.8114063415728","1122.8114063415728","1122.8114063415728"
"18961","1070.9580911940789","1070.9580911940789","1070.9580911940789"
"18962","1074.5432681426885","1074.5432681426885","1074.5432681426885"
"18963","1078.5800985037854","1078.5800985037854","1078.5800985037854"
"18964","1097.5972131674405","1097.5972131674405","1097.5972131674405"
"18965","1137.2331973429818","1137.2331973429818","1137.2331973429818"
"18966","1077.5189229088264","1077.5189229088264","1077.5189229088264"
"18967","1077.2673482760763","1077.2673482760763","1077.2673482760763"
"18968","1108.834538814983","1108.834538814983","1108.834538814983"
"18969","1107.2598943302614","1107.2598943302614","1107.2598943302614"
"18970","1090.1768506177689","1090.1768506177689","1090.1768506177689"
"18971","1125.1748508586315","1125.1748508586315","1125.1748508586315"
"18972","1090.8856710256778","1090.8856710256778","1090.8856710256778"
"18973","1067.8826720548368","1067.8826720548368","1067.8826720548368"
"18974","1069.7316288438287","1069.7316288438287","1069.7316288438287"
"18975","1113.072405074469","1113.072405074469","1113.072405074469"
"18976","1099.430982843818","1099.430982843818","1099.430982843818"
"18977","1082.050845991932","1082.050845991932","1082.050845991932"
"18978","1111.9696813936057","1111.9696813936057","1111.9696813936057"
"18979","1100.545439453707","1100.545439453707","1100.545439453707"
"18980","1107.5645625653274","1107.5645625653274","1107.5645625653274"
"18981","1107.8694801316274","1107.8694801316274","1107.8694801316274"
"18982","1114.49577796347","1114.49577796347","1114.49577796347"
"18983","1106.9159914587915","1106.9159914587915","1106.9159914587915"
"18984","1072.0633790452862","1072.0633790452862","1072.0633790452862"
"18985","1068.3401544983572","1068.3401544983572","1068.3401544983572"
